t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
882,0.5123733702324528,0.0,0.5123733702324528,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
883,0.5386526174983504,0.0,0.5386526174983504,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
884,0.5430397654360332,0.0,0.5430397654360332,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
885,0.42892206298273333,0.0,0.42892206298273333,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
886,0.4566343125325128,0.0,0.4566343125325128,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
887,0.6324712519098908,0.0,0.6324712519098908,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
888,0.6406739929414496,0.0,0.6406739929414496,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
889,0.6982210447967951,0.0,0.6982210447967951,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
890,0.4987380638817165,0.0,0.4987380638817165,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
891,1.0896717663803437,0.0,1.0896717663803437,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
892,2.2860601494643293,0.0,2.2860601494643293,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
893,1.7976612799926852,0.0,1.7976612799926852,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
894,1.8884980724717426,0.0,1.8884980724717426,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
895,2.502413755818243,0.0,2.502413755818243,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
896,3.0733534109239717,0.0,3.0733534109239717,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
897,3.0306196570910755,0.075299000683376,2.955320656407699,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
898,2.6351560887317187,0.17211200156200263,2.463044087169716,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
899,3.451849814438305,0.22804840206965346,3.223801412368651,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
900,2.6143478880723907,0.277530602518729,2.336817285553661,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0
901,1.9427502509749468,0.32055860290923005,1.6488747088885167,0.0266830608228002,0.0,0.0,0.0,0.0,0.27,0.06,0.0266830608228002
902,2.204213891911485,0.3571324032411551,1.8815628437838954,0.0344813551135659,0.0,0.0,0.0,0.0,0.27,0.06,0.0344813551135659
903,1.4386446260773225,0.39370620357308084,1.0953919211708292,0.050453498666588,0.0,0.0,0.0,0.0,0.27,0.06,0.050453498666588
904,1.3849488170883784,0.4173716037878563,1.023076667096429,0.0554994537959072,0.0,0.0,0.0,0.0,0.27,0.06,0.0554994537959072
905,1.5298615092092467,0.4517940041002567,1.1379160973451652,0.0598485922361755,0.0,0.0,0.0,0.0,0.27,0.06,0.0598485922361755
906,1.8532883470344776,0.8670142078685885,1.1828736962296509,0.1965995570637622,0.0,0.0,0.0,0.0,0.27,0.06,0.1965995570637622
907,1.651419479802746,1.6350640148390254,0.671985615300713,0.6556301503369926,0.0,0.0,0.0,0.0,0.27,0.06,0.6556301503369926
908,1.393034946021669,2.0287702184121055,0.3361603427210164,0.9718956151114526,0.0,0.0,0.0,0.0,0.27,0.06,0.3361603427210164
