t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y,P_curt,allow_export
51,0.653309854449115,0.039912410184376704,0.25,0.0,0.0,0.0,0.0,0.6133974442647383,0.8676626107170468,0,1,0.0,0
52,0.653309854449115,0.04237952756146525,0.25,0.0,0.0,0.0,0.0,0.6109303268876498,0.7068914720624021,0,1,0.0,0
53,0.5119620908014375,0.042929861118864154,0.25,0.0,0.0,0.0,0.0,0.46903222968257335,0.5834619379354091,0,1,0.0,0
54,0.5119620908014375,0.04568209602673791,0.25,0.0,0.0,0.0,0.0,0.4662799947746996,0.4607566761525934,0,1,0.0,0
55,0.4278312121809025,0.03985919843125612,0.25,0.0,0.0,0.0,0.0,0.38797201374964635,0.35865877779742333,0,1,0.0,0
56,0.4278312121809025,0.03254260021167361,0.25,0.0,0.0,0.0,0.0,0.3952886119692289,0.2546354588581526,0,1,0.0,0
57,0.5241231437338225,0.025883320655881455,0.25,0.0,0.0,0.0,0.0,0.49823982307794107,0.12351971594290495,0,1,0.0,0
58,0.5241231437338225,0.01815139023775086,0.25,0.0,0.036596832913032895,0.0,0.0,0.4693749205830388,-0.0,0,1,0.0,0
59,0.48205774429599,0.015996952796722964,0.25,0.0,0.46606079149926705,0.0,0.0,0.0,-0.0,0,1,0.0,0
60,0.48205774429599,0.015173664070080804,0.25,0.0,0.4668840802259092,0.0,0.0,0.0,-0.0,0,1,0.0,0
61,0.48185840205508,0.015181665492076162,0.25,0.0,0.46667673656300385,0.0,0.0,0.0,-0.0,0,1,0.0,0
62,0.48185840205508,0.017127097719413474,0.25,0.0,0.46473130433566656,0.0,0.0,0.0,-0.0,0,1,0.0,0
63,0.3608455206658275,0.012851769497555137,0.25,0.0,0.34799375116827236,0.0,0.0,0.0,-0.0,0,1,0.0,0
64,0.3608455206658275,0.008794838729826998,0.25,0.0,0.3520506819360005,0.0,0.0,0.0,-0.0,0,1,0.0,0
65,0.0502392686363067,0.0015454787125174763,0.25,0.0,0.04869378992378922,0.0,0.0,0.0,-0.0,0,1,0.0,0
66,0.0502392686363067,0.0015257399379870855,0.25,0.0,0.048713528698319616,0.0,0.0,0.0,-0.0,0,1,0.0,0
67,0.0799442330284087,0.0019153015452981978,0.25,0.0,0.07802893148311049,0.0,0.0,0.0,-0.0,0,1,0.0,0
68,0.0799442330284087,0.001503726317918361,0.25,0.0,0.07844050671049034,0.0,0.0,0.0,-0.0,0,1,0.0,0
69,0.0657895184523065,0.0010706210599841376,0.25,0.0,0.06471889739232237,0.0,0.0,0.0,-0.0,0,1,0.0,0
70,0.0657895184523065,0.0006625581479080581,0.25,0.0,0.06512696030439845,0.0,0.0,0.0,-0.0,0,1,0.0,0
71,0.1152313383801002,0.0007699152877050888,0.25,0.0,0.11446142309239511,0.0,0.0,0.0,-0.0,0,1,0.0,0
72,0.1152313383801002,0.0003508710154134479,0.25,0.0,0.11488046736468675,0.0,0.0,0.0,-0.0,0,1,0.0,0
73,0.1363637291556897,0.0,0.25,0.0,0.1363637291556897,0.0,0.0,0.0,-0.0,0,1,0.0,0
74,0.1363637291556897,0.0,0.25,0.0,0.1363637291556897,0.0,0.0,0.0,-0.0,0,1,0.0,0
75,0.0201355798899483,0.0,0.25,0.0,0.0201355798899483,0.0,0.0,0.0,-0.0,0,1,0.0,0
76,0.0201355798899483,0.0,0.25,0.0,0.0201355798899483,0.0,0.0,0.0,-0.0,0,1,0.0,0
77,0.007974487085128,0.0,0.25,0.0,0.007974487085128,0.0,0.0,0.0,-0.0,0,1,0.0,0
