t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,E,c_grid,c_sell,P_simul_imp_exp
1010,2.2933028631320997,0.217019636587167,2.0762832265449327,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1011,2.0176860103275334,0.2435633746974888,1.7742346274217855,0.0001119917917414,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0001119917917414
1012,1.9944689979217902,0.2504450845779423,1.7440239133438478,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1013,2.060184701230859,0.2384020922871486,1.8217826089437104,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1014,1.5373538231340502,0.1806448843619116,1.356708938772138,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1015,1.6412770787933015,0.12522254228897128,1.51605453650433,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1016,1.718556050118994,0.09400907247405578,1.6245469776449377,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1017,1.650196035080981,0.08466960906486849,1.5655264260161121,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1018,1.8741931886299947,0.0855298227999253,1.788663365830069,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1019,2.1584863998997497,0.09671260135566281,2.061773798544086,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1020,1.916927401756885,0.09917035488439631,1.8177570468724884,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1021,2.068260067257244,0.0768047977729214,1.9914552694843224,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1022,1.9150655482957595,0.0580029832781103,1.8570625650176484,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1023,2.19866401439422,0.0426420237235258,2.156021990670694,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1024,1.8491761890034337,0.0376036289896223,1.811572560013811,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
1025,1.902074083515544,0.0323194589028453,1.8697546246126986,0.0,0.0,0.0,0.0,0.1423354201746228,0.25,0.05,0.0
