t,Load,PV,c_grid,c_sell,P_imp,P_exp,P_ch,P_dis,E,x,y,P_curt,P_share,P_share_in,P_share_out,c_p2p_buy,c_p2p_sell,c_p2p_fee,allow_export
1906,0.655,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.655,0.655,0.0,0.15,0.15,0.0,0
1907,0.61375,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.61375,0.61375,0.0,0.15,0.15,0.0,0
1908,0.7735,0.0,0.25,0.05,1.547,0.0,0.0,-0.0,0.2,0,1,0.0,0.7735,0.0,0.7735,0.15,0.15,0.0,0
1909,0.77775,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.77775,0.77775,0.0,0.15,0.15,0.0,0
1910,0.79075,0.0,0.25,0.05,1.5815,0.0,0.0,0.0,0.2,0,1,0.0,0.79075,0.0,0.79075,0.15,0.15,0.0,0
1911,0.88925,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.88925,0.88925,0.0,0.15,0.15,0.0,0
1912,0.66625,0.0,0.25,0.05,1.3325,0.0,0.0,0.0,0.2,0,1,0.0,0.66625,0.0,0.66625,0.15,0.15,0.0,0
1913,0.617,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.617,0.617,0.0,0.15,0.15,0.0,0
1914,0.62375,0.0,0.25,0.05,1.2475,0.0,0.0,0.0,0.2,0,1,0.0,0.62375,0.0,0.62375,0.15,0.15,0.0,0
1915,0.656,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.656,0.656,0.0,0.15,0.15,0.0,0
1916,0.6825,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.6825,0.6825,0.0,0.15,0.15,0.0,0
1917,0.76625,0.0,0.25,0.05,1.5325,0.0,0.0,0.0,0.2,0,1,0.0,0.76625,0.0,0.76625,0.15,0.15,0.0,0
1918,0.812,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.812,0.812,0.0,0.15,0.15,0.0,0
1919,0.76125,0.0,0.25,0.05,1.5225,0.0,0.0,-0.0,0.2,0,1,0.0,0.76125,0.0,0.76125,0.15,0.15,0.0,0
1920,0.642,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.642,0.642,0.0,0.15,0.15,0.0,0
1921,0.60175,0.0,0.25,0.05,1.2035,0.0,0.0,0.0,0.2,0,1,0.0,0.60175,0.0,0.60175,0.15,0.15,0.0,0
1922,0.63325,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.63325,0.63325,0.0,0.15,0.15,0.0,0
1923,0.79875,0.0,0.25,0.05,1.5975,0.0,0.0,0.0,0.2,0,1,0.0,0.79875,0.0,0.79875,0.15,0.15,0.0,0
1924,0.62875,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.62875,0.62875,0.0,0.15,0.15,0.0,0
1925,0.76575,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.76575,0.76575,0.0,0.15,0.15,0.0,0
1926,0.67825,0.0,0.25,0.05,1.3565,0.0,0.0,0.0,0.2,0,1,0.0,0.67825,0.0,0.67825,0.15,0.15,0.0,0
1927,0.6315,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.6315,0.6315,0.0,0.15,0.15,0.0,0
1928,0.66025,0.0,0.25,0.05,1.3205,0.0,0.0,0.0,0.2,0,1,0.0,0.66025,0.0,0.66025,0.15,0.15,0.0,0
1929,0.7065,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.7065,0.7065,0.0,0.15,0.15,0.0,0
1930,0.64975,0.0,0.25,0.05,1.2995,0.0,0.0,0.0,0.2,0,1,0.0,0.64975,0.0,0.64975,0.15,0.15,0.0,0
1931,0.7015,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.7015,0.7015,0.0,0.15,0.15,0.0,0
1932,0.66125,0.0,0.25,0.05,1.3225,0.0,0.0,0.0,0.2,0,1,0.0,0.66125,0.0,0.66125,0.15,0.15,0.0,0
1933,0.6935,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.6935,0.6935,0.0,0.15,0.15,0.0,0
1934,0.7545,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.7545,0.7545,0.0,0.15,0.15,0.0,0
1935,0.78175,0.0,0.25,0.05,1.5635,0.0,0.0,0.0,0.2,0,1,0.0,0.78175,0.0,0.78175,0.15,0.15,0.0,0
1936,0.64875,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.64875,0.64875,0.0,0.15,0.15,0.0,0
1937,0.65325,0.0,0.25,0.05,1.3065,0.0,0.0,0.0,0.2,0,1,0.0,0.65325,0.0,0.65325,0.15,0.15,0.0,0
1938,0.72725,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.72725,0.72725,0.0,0.15,0.15,0.0,0
1939,0.6385,0.0,0.25,0.05,1.277,0.0,0.0,0.0,0.2,0,1,0.0,0.6385,0.0,0.6385,0.15,0.15,0.0,0
1940,0.735,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.735,0.735,0.0,0.15,0.15,0.0,0
1941,0.682,0.0,0.25,0.05,1.364,0.0,0.0,-0.0,0.2,0,1,0.0,0.682,0.0,0.682,0.15,0.15,0.0,0
1942,0.55175,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.55175,0.55175,0.0,0.15,0.15,0.0,0
1943,0.6755,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.6755,0.6755,0.0,0.15,0.15,0.0,0
1944,0.6565,0.0,0.25,0.05,1.313,0.0,0.0,0.0,0.2,0,1,0.0,0.6565,0.0,0.6565,0.15,0.15,0.0,0
1945,0.64775,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.64775,0.64775,0.0,0.15,0.15,0.0,0
1946,0.5555,0.0,0.25,0.05,1.111,0.0,0.0,0.0,0.2,0,1,0.0,0.5555,0.0,0.5555,0.15,0.15,0.0,0
1947,0.88175,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.88175,0.88175,0.0,0.15,0.15,0.0,0
1948,0.73275,0.0,0.25,0.05,1.4655,0.0,0.0,-0.0,0.2,0,1,0.0,0.73275,0.0,0.73275,0.15,0.15,0.0,0
1949,0.6325,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.6325,0.6325,0.0,0.15,0.15,0.0,0
1950,0.6745,0.0,0.25,0.05,1.349,0.0,0.0,0.0,0.2,0,1,0.0,0.6745,0.0,0.6745,0.15,0.15,0.0,0
1951,0.6365,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.6365,0.6365,0.0,0.15,0.15,0.0,0
1952,0.61925,0.00029493042344799,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.618955069576552,0.618955069576552,0.0,0.15,0.15,0.0,0
1953,0.758,0.00243317599344615,0.25,0.05,1.5078894133551795,0.0,0.0,0.0,0.2,0,1,0.0,0.7523225893486256,0.0,0.7523225893486256,0.15,0.15,0.0,0
1954,0.8055,0.0037234965960312298,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.8017765034039688,0.8017765034039688,0.0,0.15,0.15,0.0,0
1955,0.671,0.00479261938103031,0.25,0.05,1.3260246020632325,0.0,0.0,0.0,0.2,0,1,0.0,0.6598172214442627,0.0,0.6598172214442627,0.15,0.15,0.0,0
1956,0.72325,0.00567741065137434,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.7175725893486256,0.7175725893486256,0.0,0.15,0.15,0.0,0
1957,0.6425,0.006635934527580419,0.25,0.05,1.2628802182413985,0.0,0.0,0.0,0.2,0,1,0.0,0.6270161527689789,0.0,0.6270161527689789,0.15,0.15,0.0,0
1958,0.6725,0.00737326058620047,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.6651267394137995,0.6651267394137995,0.0,0.15,0.15,0.0,0
1959,0.77975,0.00799998773602755,0.25,0.05,1.5328333742132416,0.0,0.0,-0.0,0.2,0,1,0.0,0.7610833619492691,0.0,0.7610833619492691,0.15,0.15,0.0,0
1960,0.84225,0.0089585116122336,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.8332914883877665,0.8332914883877665,0.0,0.15,0.15,0.0,0
1961,0.9225,0.011797216937920801,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.9107027830620792,0.9107027830620792,0.0,0.15,0.15,0.0,0
1962,1.5235,0.01953914055343125,0.25,0.05,2.9818695314885626,0.0,0.0,0.0,0.2,0,1,0.0,1.4779086720419938,0.0,1.4779086720419938,0.15,0.15,0.0,0
1963,1.79375,0.030857095553249007,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-1.762892904446751,1.762892904446751,0.0,0.15,0.15,0.0,0
1964,1.75475,0.04265431249116975,0.25,0.05,3.367318958362768,0.0,0.0,0.0,0.2,0,1,0.0,1.6552232708539374,0.0,1.6552232708539374,0.15,0.15,0.0,0
1965,1.65325,0.053751069673401444,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.5994989303265987,1.5994989303265987,0.0,0.15,0.15,0.0,0
1966,1.5415,0.0634469073442551,0.25,0.05,2.871510308852483,0.0,0.0,0.0,0.2,0,1,0.0,1.3934572161967382,0.0,1.3934572161967382,0.15,0.15,0.0,0
1967,1.624,0.06635934527580425,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.5576406547241959,1.5576406547241959,0.0,0.15,0.15,0.0,0
1968,1.78,0.07295841350045369,0.25,0.05,3.316805288331821,0.0,0.0,0.0,0.2,0,1,0.0,1.6097637018322748,0.0,1.6097637018322748,0.15,0.15,0.0,0
1969,1.61725,0.06927178320735344,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.5479782167926466,1.5479782167926466,0.0,0.15,0.15,0.0,0
1970,1.7305,0.07177869180666165,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.6587213081933383,1.6587213081933383,0.0,0.15,0.15,0.0,0
1971,1.6175,0.07764043397269124,0.25,0.05,2.9761985534243625,0.0,0.0,0.0,0.2,0,1,0.0,1.4363389873970538,0.0,1.4363389873970538,0.15,0.15,0.0,0
1972,1.58125,0.08129019796286024,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.4999598020371399,1.4999598020371399,0.0,0.15,0.15,0.0,0
1973,1.557,0.09187082690405775,0.25,0.05,2.8077639103198075,0.0,0.0,0.0,0.2,0,1,0.0,1.3426347372238652,0.0,1.3426347372238652,0.15,0.15,0.0,0
1974,1.316,0.07612891555251974,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.2398710844474803,1.2398710844474803,0.0,0.15,0.15,0.0,0
1975,1.569,0.05762203148115666,0.25,0.05,2.9459265617294776,0.0,0.0,0.0,0.2,0,1,0.0,1.4345485932106343,0.0,1.4345485932106343,0.15,0.15,0.0,0
1976,1.417,0.046046012360821946,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.370953987639178,1.370953987639178,0.0,0.15,0.15,0.0,0
1977,1.593,0.040774131041688595,0.25,0.05,3.050086229861038,0.0,0.0,0.0,0.2,0,1,0.0,1.4978603609027266,0.0,1.4978603609027266,0.15,0.15,0.0,0
1978,1.552,0.036940035536864396,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-1.5150599644631357,1.5150599644631357,0.0,0.15,0.15,0.0,0
1979,1.95775,0.03823035613944945,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-1.9195196438605506,1.9195196438605506,0.0,0.15,0.15,0.0,0
1980,1.6155,0.03395386499945316,0.25,0.05,3.1178204500018225,0.0,0.0,0.0,0.2,0,1,0.0,1.5362743150012759,0.0,1.5362743150012759,0.15,0.15,0.0,0
1981,1.55725,0.03056216512980096,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.526687834870199,1.526687834870199,0.0,0.15,0.15,0.0,0
1982,1.64475,0.020423931823775308,0.25,0.05,3.2214202272540824,0.0,0.0,0.0,0.2,0,1,0.0,1.5970941590778576,0.0,1.5970941590778576,0.15,0.15,0.0,0
1983,1.41325,0.016516103713089057,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.396733896286911,1.396733896286911,0.0,0.15,0.15,0.0,0
1984,1.369,0.013124403843436858,0.25,0.05,2.6942519871885438,0.0,0.0,0.0,0.2,0,1,0.0,1.3383763910319806,0.0,1.3383763910319806,0.15,0.15,0.0,0
1985,1.31075,0.01157601912033471,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.2991739808796654,1.2991739808796654,0.0,0.15,0.15,0.0,0
1986,1.39025,0.010949291970507658,0.25,0.05,2.7440023600983077,0.0,0.0,0.0,0.2,0,1,0.0,1.3647016520688156,0.0,1.3647016520688156,0.15,0.15,0.0,0
1987,1.4055,0.01013823330602565,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.3953617666939744,1.3953617666939744,0.0,0.15,0.15,0.0,0
1988,1.47875,0.0082580518565445,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.4704919481434555,1.4704919481434555,0.0,0.15,0.15,0.0,0
1989,1.41475,0.005566811742581341,0.25,0.05,2.8109439608580624,0.0,0.0,0.0,0.2,0,1,0.0,1.4017607726006436,0.0,1.4017607726006436,0.15,0.15,0.0,0
1990,1.3725,0.00243317599344615,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.3700668240065539,1.3700668240065539,0.0,0.15,0.15,0.0,0
1991,1.378,0.0006267271498270199,0.25,0.05,2.7539109095005765,0.0,0.0,0.0,0.2,0,1,0.0,1.3765376366504034,0.0,1.3765376366504034,0.15,0.15,0.0,0
1992,1.40125,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.40125,1.40125,0.0,0.15,0.15,0.0,0
1993,1.85475,0.0,0.25,0.05,3.7095,0.0,0.0,0.0,0.2,0,1,0.0,1.85475,0.0,1.85475,0.15,0.15,0.0,0
1994,1.24925,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.24925,1.24925,0.0,0.15,0.15,0.0,0
1995,1.146,0.0,0.25,0.05,2.292,0.0,0.0,0.0,0.2,0,1,0.0,1.146,0.0,1.146,0.15,0.15,0.0,0
1996,0.93225,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.93225,0.93225,0.0,0.15,0.15,0.0,0
1997,0.96125,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.96125,0.96125,0.0,0.15,0.15,0.0,0
1998,0.71025,0.0,0.25,0.05,1.4205,0.0,0.0,-0.0,0.2,0,1,0.0,0.71025,0.0,0.71025,0.15,0.15,0.0,0
1999,0.7505,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.7505,0.7505,0.0,0.15,0.15,0.0,0
2000,0.85425,0.0,0.25,0.05,1.7085,0.0,0.0,0.0,0.2,0,1,0.0,0.85425,0.0,0.85425,0.15,0.15,0.0,0
2001,0.70475,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.70475,0.70475,0.0,0.15,0.15,0.0,0
2002,0.6665,0.0,0.25,0.05,1.333,0.0,0.0,0.0,0.2,0,1,0.0,0.6665,0.0,0.6665,0.15,0.15,0.0,0
2003,0.65725,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.65725,0.65725,0.0,0.15,0.15,0.0,0
2004,0.6745,0.0,0.25,0.05,1.349,0.0,0.0,0.0,0.2,0,1,0.0,0.6745,0.0,0.6745,0.15,0.15,0.0,0
2005,0.821,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.821,0.821,0.0,0.15,0.15,0.0,0
2006,0.67975,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.67975,0.67975,0.0,0.15,0.15,0.0,0
2007,0.67475,0.0,0.25,0.05,1.3495,0.0,0.0,0.0,0.2,0,1,0.0,0.67475,0.0,0.67475,0.15,0.15,0.0,0
2008,0.76525,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.76525,0.76525,0.0,0.15,0.15,0.0,0
2009,0.8945,0.0,0.25,0.05,1.789,0.0,0.0,-0.0,0.2,0,1,0.0,0.8945,0.0,0.8945,0.15,0.15,0.0,0
2010,0.72525,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.72525,0.72525,0.0,0.15,0.15,0.0,0
2011,0.73725,0.0,0.25,0.05,1.4745,0.0,0.0,-0.0,0.2,0,1,0.0,0.73725,0.0,0.73725,0.15,0.15,0.0,0
2012,0.723,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.723,0.723,0.0,0.15,0.15,0.0,0
2013,0.65025,0.0,0.25,0.05,1.3005,0.0,0.0,0.0,0.2,0,1,0.0,0.65025,0.0,0.65025,0.15,0.15,0.0,0
2014,0.64625,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.64625,0.64625,0.0,0.15,0.15,0.0,0
2015,0.7475,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.7475,0.7475,0.0,0.15,0.15,0.0,0
2016,0.666,0.0,0.25,0.05,1.332,0.0,0.0,-0.0,0.2,0,1,0.0,0.666,0.0,0.666,0.15,0.15,0.0,0
2017,0.749,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.749,0.749,0.0,0.15,0.15,0.0,0
2018,0.59025,0.0,0.25,0.05,1.1805,0.0,0.0,-0.0,0.2,0,1,0.0,0.59025,0.0,0.59025,0.15,0.15,0.0,0
2019,0.88325,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.88325,0.88325,0.0,0.15,0.15,0.0,0
2020,0.697,0.0,0.25,0.05,1.394,0.0,0.0,0.0,0.2,0,1,0.0,0.697,0.0,0.697,0.15,0.15,0.0,0
2021,0.66675,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.66675,0.66675,0.0,0.15,0.15,0.0,0
2022,0.72025,0.0,0.25,0.05,1.4405,0.0,0.0,0.0,0.2,0,1,0.0,0.72025,0.0,0.72025,0.15,0.15,0.0,0
2023,0.64625,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.64625,0.64625,0.0,0.15,0.15,0.0,0
2024,0.6745,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.6745,0.6745,0.0,0.15,0.15,0.0,0
2025,0.6235,0.0,0.25,0.05,1.247,0.0,0.0,0.0,0.2,0,1,0.0,0.6235,0.0,0.6235,0.15,0.15,0.0,0
2026,0.76,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.76,0.76,0.0,0.15,0.15,0.0,0
2027,0.587,0.0,0.25,0.05,1.174,0.0,0.0,-0.0,0.2,0,1,0.0,0.587,0.0,0.587,0.15,0.15,0.0,0
2028,0.8585,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.8585,0.8585,0.0,0.15,0.15,0.0,0
2029,0.881,0.0,0.25,0.05,1.762,0.0,0.0,0.0,0.2,0,1,0.0,0.881,0.0,0.881,0.15,0.15,0.0,0
2030,0.73575,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.73575,0.73575,0.0,0.15,0.15,0.0,0
2031,0.7565,0.0,0.25,0.05,1.513,0.0,0.0,0.0,0.2,0,1,0.0,0.7565,0.0,0.7565,0.15,0.15,0.0,0
2032,0.66775,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.66775,0.66775,0.0,0.15,0.15,0.0,0
2033,0.67325,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.67325,0.67325,0.0,0.15,0.15,0.0,0
2034,0.68325,0.0,0.25,0.05,1.3665,0.0,0.0,0.0,0.2,0,1,0.0,0.68325,0.0,0.68325,0.15,0.15,0.0,0
2035,0.80525,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.80525,0.80525,0.0,0.15,0.15,0.0,0
2036,0.74925,0.0,0.25,0.05,1.4985,0.0,0.0,0.0,0.2,0,1,0.0,0.74925,0.0,0.74925,0.15,0.15,0.0,0
2037,0.73325,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.73325,0.73325,0.0,0.15,0.15,0.0,0
2038,0.677,0.0,0.25,0.05,1.354,0.0,0.0,0.0,0.2,0,1,0.0,0.677,0.0,0.677,0.15,0.15,0.0,0
2039,0.7095,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.7095,0.7095,0.0,0.15,0.15,0.0,0
2040,0.75875,0.0,0.25,0.05,1.5175,0.0,0.0,0.0,0.2,0,1,0.0,0.75875,0.0,0.75875,0.15,0.15,0.0,0
2041,0.70525,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.70525,0.70525,0.0,0.15,0.15,0.0,0
2042,0.61275,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.61275,0.61275,0.0,0.15,0.15,0.0,0
2043,0.632,0.0,0.25,0.05,1.264,0.0,0.0,0.0,0.2,0,1,0.0,0.632,0.0,0.632,0.15,0.15,0.0,0
2044,0.7755,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.7755,0.7755,0.0,0.15,0.15,0.0,0
2045,0.6405,0.0,0.25,0.05,1.281,0.0,0.0,0.0,0.2,0,1,0.0,0.6405,0.0,0.6405,0.15,0.15,0.0,0
2046,0.83125,0.0,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.83125,0.83125,0.0,0.15,0.15,0.0,0
2047,0.659,0.0,0.25,0.05,1.318,0.0,0.0,0.0,0.2,0,1,0.0,0.659,0.0,0.659,0.15,0.15,0.0,0
2048,0.7455,0.0,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-0.7455,0.7455,0.0,0.15,0.15,0.0,0
2049,0.69475,0.00117972169379205,0.25,0.05,1.3855675943540264,0.0,0.0,0.0,0.2,0,1,0.0,0.6919973160478186,0.0,0.6919973160478186,0.15,0.15,0.0,0
2050,0.64775,0.00357603138430722,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.6441739686156929,0.6441739686156929,0.0,0.15,0.15,0.0,0
2051,0.64725,0.00888477900637155,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.6383652209936285,0.6383652209936285,0.0,0.15,0.15,0.0,0
2052,0.7515,0.00870044749171656,0.25,0.05,1.4739985083609446,0.0,0.0,0.0,0.2,0,1,0.0,0.7311989558526613,0.0,0.7311989558526613,0.15,0.15,0.0,0
2053,0.65075,0.01205528105843775,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.6386947189415623,0.6386947189415623,0.0,0.15,0.15,0.0,0
2054,0.72775,0.021050658973602362,0.25,0.05,1.3853311367546588,0.0,0.0,0.0,0.2,0,1,0.0,0.6786317957282612,0.0,0.6786317957282612,0.15,0.15,0.0,0
2055,0.77925,0.02053453073256831,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-0.7587154692674317,0.7587154692674317,0.0,0.15,0.15,0.0,0
2056,0.74325,0.01456218965774595,0.25,0.05,1.4379593678075135,0.0,0.0,0.0,0.2,0,1,0.0,0.7092715574652594,0.0,0.7092715574652594,0.15,0.15,0.0,0
2057,1.26075,0.01249767669360981,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-1.2482523233063902,1.2482523233063902,0.0,0.15,0.15,0.0,0
2058,1.57525,0.012829473419988809,0.25,0.05,3.1077350886000374,0.0,0.0,0.0,0.2,0,1,0.0,1.5453145620200262,0.0,1.5453145620200262,0.15,0.15,0.0,0
2059,1.76575,0.01961287315929321,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.7461371268407067,1.7461371268407067,0.0,0.15,0.15,0.0,0
2060,1.45575,0.01865434928308716,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.437095650716913,1.437095650716913,0.0,0.15,0.15,0.0,0
2061,1.553,0.01946540794756926,0.25,0.05,3.0411153068414354,0.0,0.0,0.0,0.2,0,1,0.0,1.507580714789005,0.0,1.507580714789005,0.15,0.15,0.0,0
2062,1.46975,0.0404423343153096,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.4293076656846904,1.4293076656846904,0.0,0.15,0.15,0.0,0
2063,1.787,0.02329950345239346,0.25,0.05,3.4963349884920216,0.0,0.0,0.0,0.2,0,1,0.0,1.7326344919444152,0.0,1.7326344919444152,0.15,0.15,0.0,0
2064,1.92875,0.02031333291498231,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.9084366670850177,1.9084366670850177,0.0,0.15,0.15,0.0,0
2065,1.429,0.020423931823775308,0.25,0.05,2.7899202272540826,0.0,0.0,0.0,0.2,0,1,0.0,1.3813441590778577,0.0,1.3813441590778577,0.15,0.15,0.0,0
2066,1.26475,0.01799075583032916,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.2467592441696709,1.2467592441696709,0.0,0.15,0.15,0.0,0
2067,1.13625,0.0219723165468774,0.25,0.05,2.199258944843742,0.0,0.0,0.0,0.2,0,1,0.0,1.0849812613906193,0.0,1.0849812613906193,0.15,0.15,0.0,0
2068,1.11975,0.015410114625158998,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.104339885374841,1.104339885374841,0.0,0.15,0.15,0.0,0
2069,1.30925,0.01456218965774595,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.294687810342254,1.294687810342254,0.0,0.15,0.15,0.0,0
2070,1.31625,0.01364053208447085,0.25,0.05,2.5870315597184304,0.0,0.0,0.0,0.2,0,1,0.0,1.2844220918029012,0.0,1.2844220918029012,0.15,0.15,0.0,0
2071,1.27975,0.0250322196901506,0.25,0.05,0.0,0.0,0.0,0.0,0.2,0,1,0.0,-1.2547177803098493,1.2547177803098493,0.0,0.15,0.15,0.0,0
2072,1.609,0.05854368905443176,0.25,0.05,3.022854369818561,0.0,0.0,0.0,0.2,0,1,0.0,1.4723980588729926,0.0,1.4723980588729926,0.15,0.15,0.0,0
2073,1.5835,0.05566811742581355,0.25,0.05,0.0,0.0,0.0,-0.0,0.2,0,1,0.0,-1.5278318825741863,1.5278318825741863,0.0,0.15,0.15,0.0,0
