t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,P_share,E,c_grid,c_sell,P_simul_imp_exp
1266,1.8985,0.0,1.8985,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1267,1.8125,0.0,1.8125,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1268,1.7885,0.0,1.7885,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1269,1.9115,0.0,1.9115,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1270,1.889,0.0,1.889,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1271,1.7615,0.0,1.7615,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1272,1.6035,0.0,1.6035,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1273,1.77,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1274,1.8195,0.0,1.8195,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1275,1.849,0.0,1.849,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1276,1.792,0.0,1.792,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1277,1.677,0.0,1.677,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1278,1.7635,0.0,1.7635,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1279,1.907,0.0,1.907,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1280,1.925,0.0,1.925,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1281,1.7365,0.0072503729097637,1.729249627090236,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1282,1.8355,0.0122887676436673,1.8232112323563323,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1283,1.8075,0.0160982856132042,1.791401714386796,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1284,1.89,0.0192933652005578,1.870706634799442,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1285,2.0865,0.022857107817221303,2.0636428921827785,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1286,2.6965,0.027158176492505,2.6693418235074957,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1287,2.9585,0.030599031432731898,2.927900968567268,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1288,3.0255,0.032811009608592,2.992688990391408,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1289,2.98,0.0368663029310024,2.9431336970689976,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1290,2.997,0.0587403093367304,2.938259690663269,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1291,3.6585,0.1013823330602564,3.5571176669397437,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1292,3.7145,0.12559120531828138,3.588908794681718,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1293,3.014,0.16012264239698698,2.8538773576030128,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1294,3.8585,0.1842086269785751,3.6742913730214246,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1295,3.406,0.1969889453279891,3.209011054672011,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1296,3.108,0.2096463760009666,2.898353623999033,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1297,3.598,0.1918276629176489,3.406172337082351,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1298,3.2245,0.2065741840900499,3.0179258159099502,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1299,3.5175,0.2315203824066949,3.285979617593305,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1300,4.6295,0.242826048638869,4.386673951361131,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1301,4.194,0.240859845815882,3.9531401541841182,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1302,3.2965,0.182365311832025,3.114134688167975,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1303,3.2735,0.1329644659044818,3.140535534095518,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1304,3.227,0.1048231880004834,3.122176811999517,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1305,3.676,0.0930259710625626,3.582974028937437,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1306,3.3455,0.0897080037987724,3.255791996201228,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1307,3.427,0.09720415206140941,3.3297958479385903,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1308,3.1645,0.10015345629588959,3.06434654370411,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1309,3.44,0.0784023375665984,3.361597662433401,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1310,3.805,0.0573885448959269,3.747611455104073,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1311,3.695,0.045837103310879604,3.64916289668912,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1312,3.1265,0.0400613825183559,3.0864386174816443,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1313,3.877,0.0350229877844521,3.841977012215548,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1314,2.9265,0.030721919109168598,2.895778080890831,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1315,3.9025,0.025314861345954898,3.877185138654045,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1316,3.8535,0.0170813870246976,3.836418612975302,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1317,3.2135,0.0100767894678072,3.2034232105321925,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1318,3.0065,0.0047926193810302,3.00170738061897,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1319,3.303,0.0001228876764366,3.3028771123235634,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1320,3.364,0.0,3.364,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1321,2.986,0.0,2.986,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1322,3.204,0.0,3.204,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1323,3.173,0.0,3.173,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1324,2.823,0.0,2.823,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1325,2.8795,0.0,2.8795,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1326,2.5985,0.0,2.5985,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1327,2.583,0.0,2.583,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1328,2.5945,0.0,2.5945,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1329,2.31,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1330,1.7915,0.0,1.7915,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1331,1.8645,0.0,1.8645,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1332,1.8465,0.0,1.8465,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1333,1.478,0.0,1.478,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1334,1.8245,0.0,1.8245,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1335,1.414,0.0,1.414,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1336,1.6085,0.0,1.6085,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1337,1.7775,0.0,1.7775,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1338,1.418,0.0,1.418,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1339,1.624,0.0,1.624,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1340,1.516,0.0,1.516,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1341,1.5095,0.0,1.5095,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1342,1.46,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1343,1.5945,0.0,1.5945,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1344,1.7025,0.0,1.7025,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1345,1.474,0.0,1.474,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1346,1.669,0.0,1.669,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1347,1.4635,0.0,1.4635,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1348,1.589,0.0,1.589,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1349,1.528,0.0,1.528,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1350,1.509,0.0,1.509,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1351,1.8275,0.0,1.8275,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1352,1.7435,0.0,1.7435,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1353,1.915,0.0,1.915,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1354,1.6495,0.0,1.6495,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1355,1.353,0.0,1.353,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1356,1.91,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1357,1.7425,0.0,1.7425,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1358,1.62,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1359,1.4725,0.0,1.4725,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1360,1.472,0.0,1.472,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1361,1.4115,0.0,1.4115,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1362,1.646,0.0,1.646,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1363,1.531,0.0,1.531,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1364,1.598,0.0,1.598,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1365,1.8365,0.0,1.8365,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1366,1.7065,0.0,1.7065,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1367,1.3735,0.0,1.3735,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1368,1.5365,0.0,1.5365,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1369,1.4795,0.0,1.4795,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1370,1.6085,0.0,1.6085,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1371,1.703,0.0,1.703,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1372,1.601,0.0,1.601,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1373,1.959,0.0,1.959,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1374,1.561,0.0,1.561,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1375,1.7395,0.0,1.7395,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1376,1.571,0.0,1.571,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1377,1.8985,0.0056528331160869,1.892847166883913,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1378,1.575,0.010199677144243899,1.564800322855756,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1379,1.589,0.0163440609660776,1.5726559390339223,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1380,2.334,0.0234715461994047,2.310528453800595,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1381,2.424,0.028387053256871603,2.395612946743128,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1382,2.8255,0.0357603138430721,2.789739686156928,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1383,3.2375,0.0412902592827226,3.1962097407172774,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1384,2.947,0.0427649113999626,2.904235088600037,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1385,3.958,0.0423962483706526,3.915603751629347,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1386,3.846,0.06574490689362089,3.780255093106379,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1387,3.8655,0.10334853588324311,3.762151464116757,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1388,3.7625,0.1249767669360978,3.6375232330639022,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1389,4.635,0.15102895434067298,4.483971045659327,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1390,4.3825,0.1983407097687926,4.184159290231207,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1391,4.27,0.2100150390302766,4.059984960969723,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1392,3.8645,0.2210749299095774,3.643425070090423,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1393,3.5495,0.20817172388372668,3.3413282761162733,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1394,3.716,0.22783375211359458,3.4881662478864053,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1395,3.8945,0.24147428419806538,3.653025715801934,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1396,3.9915,0.24700422963771568,3.744495770362284,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1397,4.121,0.242826048638869,3.878173951361132,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1398,3.6925,0.17990755830329141,3.5125924416967083,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1399,3.402,0.1506602913113628,3.2513397086886373,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1400,3.651,0.11244222393955709,3.5385577760604425,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1401,3.2785,0.10334853588324311,3.175151464116757,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1402,3.589,0.1037171989125531,3.485282801087447,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1403,3.467,0.120798585937251,3.346201414062749,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1404,3.6435,0.0994161302372696,3.5440838697627304,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1405,3.2585,0.09634393832635299,3.162156061673647,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1406,3.385,0.0846696090648686,3.300330390935131,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1407,3.216,0.0727495044505111,3.143250495549489,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1408,3.0855,0.0615667258947738,3.023933274105226,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1409,3.151,0.05788009560167359,3.093119904398326,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1410,4.1555,0.0349001001080154,4.120599899891984,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1411,4.132,0.0248233106402081,4.107176689359791,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1412,3.868,0.0213824556999812,3.8466175443000186,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1413,3.025,0.0113056662321739,3.013694333767826,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1414,3.1865,0.0045468440281568,3.1819531559718435,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1415,3.55,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1416,2.7475,0.0,2.7475,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1417,2.9615,0.0,2.9615,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1418,3.196,0.0,3.196,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1419,3.207,0.0,3.207,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1420,3.027,0.0,3.027,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1421,2.779,0.0,2.779,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1422,2.4555,0.0,2.4555,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1423,2.5615,0.0,2.5615,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1424,2.599,0.0,2.599,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1425,2.941,0.0,2.941,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1426,2.1715,0.0,2.1715,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1427,2.401,0.0,2.401,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1428,2.2305,0.0,2.2305,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1429,2.239,0.0,2.239,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1430,1.8915,0.0,1.8915,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1431,1.891,0.0,1.891,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1432,2.0765,0.0,2.0765,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1433,2.2785,0.0,2.2785,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1434,2.14,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1435,1.845,0.0,1.845,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1436,1.4505,0.0,1.4505,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1437,1.421,0.0,1.421,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1438,1.614,0.0,1.614,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1439,1.5425,0.0,1.5425,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1440,1.382,0.0,1.382,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1441,1.3165,0.0,1.3165,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1442,1.46,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1443,1.365,0.0,1.365,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1444,1.3875,0.0,1.3875,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1445,1.627,0.0,1.627,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1446,1.354,0.0,1.354,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1447,1.5985,0.0,1.5985,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1448,1.4295,0.0,1.4295,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1449,1.579,0.0,1.579,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1450,1.6525,0.0,1.6525,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1451,1.5025,0.0,1.5025,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1452,1.371,0.0,1.371,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1453,1.301,0.0,1.301,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1454,1.4725,0.0,1.4725,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1455,1.6935,0.0,1.6935,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1456,1.412,0.0,1.412,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1457,1.549,0.0,1.549,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1458,1.542,0.0,1.542,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1459,1.525,0.0,1.525,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1460,1.508,0.0,1.508,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1461,1.3975,0.0,1.3975,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1462,1.531,0.0,1.531,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1463,1.5465,0.0,1.5465,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1464,1.4235,0.0,1.4235,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1465,1.372,0.0,1.372,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1466,1.4585,0.0,1.4585,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1467,1.363,0.0,1.363,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1468,1.423,0.0,1.423,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1469,1.9165,0.0,1.9165,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1470,1.304,0.0,1.304,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1471,1.688,0.0,1.688,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1472,1.322,0.0,1.322,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1473,1.605,0.0,1.605,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1474,1.6445,0.0,1.6445,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1475,1.772,0.0072503729097637,1.7647496270902363,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1476,1.454,0.0117972169379206,1.4422027830620792,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1477,1.7835,0.007496148262637,1.776003851737363,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1478,2.155,0.0062672714982703,2.148732728501729,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1479,2.033,0.0087250250270038,2.024274974972996,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1480,1.725,0.0194162528769944,1.7055837471230055,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1481,1.431,0.037112078283875596,1.3938879217161244,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1482,1.41,0.0491550705746696,1.3608449294253302,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1483,1.549,0.0796312143309649,1.469368785669035,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1484,1.57,0.08921645309302559,1.4807835469069743,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1485,1.4855,0.1156373035269106,1.3698626964730891,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1486,1.515,0.120798585937251,1.3942014140627488,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1487,1.321,0.15422403392802642,1.1667759660719734,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1488,2.2,0.16049130542629692,2.039508694573703,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1489,2.2095,0.1258369806711546,2.083663019328845,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1490,1.998,0.1201841475550676,1.8778158524449324,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1491,1.865,0.1308753754050584,1.7341246245949415,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1492,1.8205,0.1012594453838196,1.7192405546161802,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1493,2.009,0.0571427695430536,1.951857230456946,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1494,1.62,0.0423962483706526,1.5776037516293475,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1495,1.645,0.0410444839298491,1.6039555160701509,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1496,2.3185,0.0444853388700761,2.2740146611299235,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1497,2.1595,0.0473117554281196,2.1121882445718803,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1498,2.3945,0.0362518645488188,2.3582481354511806,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1499,2.7035,0.0342856617258321,2.669214338274168,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1500,3.02,0.0576343202488001,2.9623656797511995,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1501,2.688,0.0609522875125904,2.6270477124874096,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1502,2.258,0.05099838572122,2.20700161427878,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1503,2.343,0.0479261938103029,2.2950738061896967,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1504,2.0465,0.05284170086777,1.99365829913223,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1505,2.4345,0.0256835243752648,2.408816475624735,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1506,2.1165,0.0189247021712477,2.097575297828752,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1507,1.946,0.010199677144243899,1.935800322855756,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1508,1.9565,0.013394756731597401,1.9431052432684024,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1509,2.2885,0.014132082790217399,2.2743679172097826,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1510,2.3355,0.0023348658522967,2.3331651341477038,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1511,2.566,0.0,2.566,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1512,2.1865,0.0,2.1865,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1513,1.888,0.0,1.888,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1514,1.938,0.0,1.938,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
