case,house,runset,scenario,variant,E_load_kWh,E_pv_kWh,E_imp_kWh,E_exp_kWh,E_ch_kWh,E_dis_kWh,E_curt_kWh,Curt_frac_of_PV,Self_Consumption,PV_surplus_kWh,Surplus_captured_frac,Self_Sufficiency,E_end_kWh,E_min_kWh,E_max_kWh,Cost_total_EUR,Cost_min_step_EUR,Cost_max_step_EUR,P_net_grid_max_kW,P_net_grid_min_kW,P_imp_max_kW,P_exp_max_kW,E_simul_imp_exp_kWh,E_imp_kWh_COMM,E_exp_kWh_COMM,E_curt_kWh_COMM,Curt_frac_of_PV_COMM,Self_Consumption_COMM,PV_surplus_kWh_COMM,Surplus_captured_frac_COMM,Self_Sufficiency_COMM,Simul_frac_of_import
b8_pv18_consumption_mean_pwl_export__1year,Apt5,pwl_sweep,b8_pv18_consumption_mean_pwl_export,1year,2613.864153369639,2469.079456285177,1483.780292323211,1291.3260255109485,488.91866387486505,441.24909414706576,0.0,0.0,0.477001024724495,1780.2446893858137,0.2746356536210438,0.4323422315538437,2.4,0.24,4.8,171.12141417320137,-0.03585972133433328,0.12077854953705855,2.1774537489251924,-2.390648088955552,2.1774537489251924,2.390648088955552,0.0,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__1year,Apt6,pwl_sweep,b8_pv18_consumption_mean_pwl_export,1year,961.9626116696597,908.6784862656539,448.12444348884276,373.78015517358295,216.00167088465594,194.941507973402,0.0,0.0,0.5886552165335325,589.781826058239,0.36623995745729626,0.5341560700461716,1.2,0.12,2.4,57.90963515137538,-0.01316460131153983,0.042348267297467254,0.7058044549577875,-0.8776400874359888,0.7058044549577875,0.8776400874359888,0.0,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__1year,Apt7,pwl_sweep,b8_pv18_consumption_mean_pwl_export,1year,2787.0603388930194,2632.682122105252,1315.9716737150427,1102.481921638127,606.2721568117803,547.1606215226316,0.0,0.0,0.5812324198272308,1708.7540784499074,0.3548036340968144,0.5278280648069041,2.4,0.24,4.8,170.8432841152823,-0.034499999999999996,0.12269414088844215,2.0449023481407025,-2.3,2.0449023481407025,2.3,0.0,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__1year,Apt8,pwl_sweep,b8_pv18_consumption_mean_pwl_export,1year,466.8050932923151,440.9482659806775,254.22406524993585,221.19451994129545,73.56633843079842,66.39362043379556,0.0,0.0,0.49836627784587256,294.7608583720939,0.24957974012252104,0.45539569104328564,1.2,0.12,2.062832734820113,26.097298586565493,-0.00623400157302322,0.0411743502945975,0.7267340743563115,-0.4156001048682147,0.7267340743563115,0.4156001048682147,0.0,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__1year,_COMMUNITY,pwl_sweep,b8_pv18_consumption_mean_pwl_export,1year,13310.234697055548,12572.96673450598,7181.859628302203,6196.389301553416,2545.6652738381563,2297.462909638936,0.0,0.0,0.5071656966571235,8742.054575391572,0.29119759570068016,0.460425770712296,13.739999999999998,1.38,21.60598029971082,933.0988997974774,-0.17227918684223706,0.47488992760170523,7.914832126695088,-11.485279122815804,7.914832126695088,11.485279122815804,44.225451776014694,7181.859628302203,6196.389301553416,0.0,0.0,0.5071656966571235,8742.054575391572,0.29119759570068016,0.460425770712296,0.00615793876028034
b8_pv18_consumption_mean_pwl_export__3months,Apt1,pwl_sweep,b8_pv18_consumption_mean_pwl_export,3months,708.8150033043063,512.6494264328202,366.6979194826465,153.17504740029278,178.02354062428304,160.66624541341542,0.0,0.0,0.7012089753691249,331.1985880245758,0.5375129818218706,0.4826606127505785,1.78,0.1799999999999995,3.55,56.92515054275925,-0.032024476229511434,0.10478780264241269,1.746463377373545,-2.134965081967429,1.746463377373545,2.134965081967429,-7.598088824778415e-16,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__3months,Apt2,pwl_sweep,b8_pv18_consumption_mean_pwl_export,3months,284.253278440278,205.5857726977255,142.4485228652978,58.6204147520015,52.92925508455181,47.768652713807995,0.0,0.0,0.7148615199253521,111.5496698365533,0.47449046834567693,0.49886761677147573,1.78,0.18,3.132507358899381,23.36028765778053,-0.012819462479635176,0.07962957644308316,1.3271596073847194,-0.8546308319756784,1.3271596073847194,0.8546308319756784,-1.5178830414797062e-16,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__3months,Apt3,pwl_sweep,b8_pv18_consumption_mean_pwl_export,3months,143.23195559967814,103.5923048224498,71.51808177081442,29.249964540253846,26.958630290587198,24.330163837254943,0.0,0.0,0.7176434621240806,56.208594830841044,0.4796175811140415,0.5006834789667906,1.2,0.1199999999999999,2.3602543851987354,11.725849892368851,-0.006459579607207993,0.04012442713097217,0.6687404521828695,-0.4306386404805329,0.6687404521828695,0.4306386404805329,-7.24247051220317e-17,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__3months,Apt4,pwl_sweep,b8_pv18_consumption_mean_pwl_export,3months,361.06797111154407,261.14188812412334,181.35360743957324,74.91673077983114,66.77737099816754,60.26657732584619,0.0,0.0,0.7131186753761141,141.6941017779987,0.4712784100413154,0.4977300066763662,1.78,0.18,3.218058662114696,29.744287871076956,-0.016283707732978367,0.10114813719841212,1.685802286640202,-1.0855805155318912,1.685802286640202,1.0855805155318912,-1.3530843112619095e-16,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__3months,Apt5,pwl_sweep,b8_pv18_consumption_mean_pwl_export,3months,816.9810400676263,590.8803561503472,414.06716181721816,167.0325073301227,214.70739045965618,193.77341988983972,0.0,0.0,0.7173158566002117,381.73989778977887,0.5624441974831089,0.49317408665574,2.4,0.2399999999999992,4.8,64.12159842554223,-0.03691145048516259,0.12077854953705855,2.0129758256176427,-2.460763365677506,2.0129758256176427,2.460763365677506,-1.078998002057574e-15,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__3months,Apt6,pwl_sweep,b8_pv18_consumption_mean_pwl_export,3months,291.6095154677288,210.9061604931964,128.89650258718973,39.752939475767434,86.56623730143514,78.12602916454522,0.0,0.0,0.8115136163741892,126.31917677720257,0.6852976682560059,0.5579825220022555,1.2,0.1199999999999997,2.4,20.566307831152812,-0.012453053238306986,0.036015780675282,0.614742936951715,-0.8302035492204657,0.614742936951715,0.8302035492204657,-4.510281037539698e-16,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__3months,Apt7,pwl_sweep,b8_pv18_consumption_mean_pwl_export,3months,844.8699618307119,611.050978497536,382.0186323888507,124.6721216958107,241.3079729216849,217.78044556182058,0.0,0.0,0.7959709973751177,365.9800946174956,0.6593472608773658,0.5478373600109168,2.4,0.2399999999999994,4.8,61.07332042267031,-0.034499999999999996,0.11829896779636397,1.9716494632727328,-2.3,1.9716494632727328,2.3,-1.4901274658640773e-15,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__3months,Apt8,pwl_sweep,b8_pv18_consumption_mean_pwl_export,3months,125.97577238546845,91.11179525938562,68.77918451981803,31.030825016667244,29.58340899556878,26.699026618500827,0.0,0.0,0.6594203316011304,60.614234012236025,0.4880604280109662,0.45402847533759716,1.2,0.1199999999999999,1.3538994343933266,8.601350258020682,-0.005442560151815844,0.024900678511494717,0.7114479574712775,-0.3628373434543896,0.7114479574712775,0.3628373434543896,-1.205632815803881e-16,,,,,,,,,
b8_pv18_consumption_mean_pwl_export__3months,_COMMUNITY,pwl_sweep,b8_pv18_consumption_mean_pwl_export,3months,3576.8044982073416,2586.9186824775843,1755.7796128714087,678.4505509907474,896.8538066759345,809.410560525031,0.0,0.0,0.7377379677273153,1575.3043576666819,0.569320971094336,0.5091206092613147,13.739999999999998,1.38,20.90551801389777,276.1181529013716,-0.15537371225858873,0.3092856249587797,5.717200101918731,-10.358247483905917,5.717200101918731,10.358247483905917,4.237196381469747,1755.7796128714087,678.4505509907474,0.0,0.0,0.7377379677273153,1575.3043576666819,0.569320971094336,0.5091206092613147,0.0024132848738004312
